doi,title,relevance_score,publication_year,publication_date,cited_by_count
https://doi.org/10.1007/978-3-031-39355-6_3,An Appraisal and Operating Characteristics of Major ML Methods Applicable in Healthcare and Health Science,12.652853,2024,2024-01-01,0
https://doi.org/10.21203/rs.3.rs-3546062/v1,A foundation model for bioactivity prediction using pairwise meta-learning,12.431228,2023,2023-12-21,0
https://doi.org/10.1007/s12599-024-00870-x,Reimagining Digital Health,12.176594,2024,2024-05-27,0
https://doi.org/10.1101/2023.12.05.570250,Evolutionary analyses of IDRs reveal widespread signals of conservation,12.11957,2023,2023-12-07,0
https://doi.org/10.21203/rs.3.rs-4014784/v1,scELMo: Embeddings from Language Models are Good Learners for Single-cell Data Analysis,12.049088,2024,2024-03-27,0
https://doi.org/10.52783/tjjpt.v44.i4.1080,Forecasting and Prediction of Solar Energy in Solar Photovoltaic Plants,12.0347395,2023,2023-10-24,0
https://doi.org/10.1101/2022.03.14.22272372,Prospectively validated augmented intelligence for disease-agnostic predictions of clinical success for novel therapeutics,11.943214,2022,2022-03-15,0
https://doi.org/10.2172/2345295,LABORATORY DIRECTED RESEARCH AND DEVELOPMENT PROGRAM FY 2023 COMPLETED PROJECTS REPORT,11.360639,2024,2024-03-31,0
https://doi.org/10.55041/ijsrem25975,DEEP RESIDUAL LEARNING FOR RECOGNISING ADULTERATION IN PULSES VIA THERMAL IMAGING,11.1416645,2023,2023-10-01,0
https://doi.org/10.1016/j.jbi.2018.11.008,50th anniversary retrospective: Computers and Biomedical Research and Journal of Biomedical Informatics,10.984051,2018,2018-11-15,0
https://doi.org/10.20339/phs.6-22.082,The cognition of sleep in R. Irwin’s novel “The Arabian Nightmare”,10.94794,2022,2022-11-01,0
https://doi.org/10.18653/v1/2023.findings-emnlp.683,ROME: Evaluating Pre-trained Vision-Language Models on Reasoning beyond Visual Common Sense,10.8806095,2023,2023-01-01,0
https://doi.org/10.3390/life14010090,Improving Tumor-Infiltrating Lymphocytes Score Prediction in Breast Cancer with Self-Supervised Learning,10.595303,2024,2024-01-05,0
https://doi.org/10.1609/aaai.v38i5.28278,GroundVLP: Harnessing Zero-Shot Visual Grounding from Vision-Language Pre-training and Open-Vocabulary Object Detection,10.367981,2024,2024-03-24,0
https://doi.org/10.7249/cfa3220-1,Foundation Model Convening: Conference Summary,10.246304,2024,2024-01-01,0
https://doi.org/10.1016/b978-0-12-809633-8.20398-1,Biological and Medical Ontologies: Human Phenotype Ontology (HPO),10.233742,2017,2017-12-20,0
https://doi.org/10.1371/journal.pcbi.1012028,Evolutionary analyses of intrinsically disordered regions reveal widespread signals of conservation,10.228504,2024,2024-04-25,0
https://doi.org/10.1101/2024.05.03.592325,Multi-Drug Artificial Neural Network Models for Predicting HIV-1 RTI Resistance,10.219107,2024,2024-05-06,0
https://doi.org/10.1101/2024.04.16.24305922,How many microbial species are there in human tumor and normal tissues?,10.215727,2024,2024-04-19,0
https://doi.org/10.1101/2023.10.30.564861,A foundation model for bioactivity prediction using pairwise meta-learning,10.147959,2023,2023-11-02,0
https://doi.org/10.11606/t.5.2024.tde-23042024-111255,Regulação da inteligência artificial na saúde,10.094824,2024,2024-01-29,0
https://doi.org/10.1093/ndt/gfad203,A spatially resolved atlas of healthy and injured kidney cell states,9.997898,2023,2023-09-14,0
https://doi.org/10.1007/978-3-319-53300-1_12,Enhancing Data Access and Utilization: Federal Big Data Initiative and Relevance to Health Disparities Research,9.865702,2017,2017-01-01,0
https://doi.org/10.1017/9781009417075,Beyond Compassion,9.776436,2023,2023-11-09,2
https://doi.org/10.1080/15481603.2024.2348863,"Wildlife detection, counting and survey using satellite imagery: are we there yet?",9.736086,2024,2024-05-09,0
https://doi.org/10.1101/2023.09.25.559244,CellPolaris: Decoding Cell Fate through Generalization Transfer Learning of Gene Regulatory Networks,9.624498,2023,2023-09-26,0
https://doi.org/10.3389/frobt.2021.559380,On the Design of Social Robots Using Sheaf Theory and Smart Contracts,9.555792,2021,2021-08-18,0
https://doi.org/10.23889/suthesis.61814,Time-Series Embedded Feature Selection Using Deep Learning: Data Mining Electronic Health Records for Novel Biomarkers,9.230068,2022,2022-01-01,0
https://doi.org/10.21428/4f83582b.bfc5e9cb,Extracting insights from scientific publications using large language models,8.911781,2023,2023-11-15,0
https://doi.org/10.1002/ece3.10013,Revisiting the historical scenario of a disease dissemination using genetic data and Approximate Bayesian Computation methodology: The case of <i>Pseudocercospora fijiensis</i> invasion in Africa,8.679881,2023,2023-04-01,0
https://doi.org/10.18002/10612/18580,Botnet activity spotting with artificial intelligence: efficient bot malware detection and social bot identification,8.42963,2023,2023-11-30,0
https://doi.org/10.1101/2024.04.26.591410,"Neural Net Derived Gene Targets For The Nervous System, &amp; Nervous System Derived Hierarchies For The Neural Net",8.415766,2024,2024-04-29,0
https://doi.org/10.26481/dis.20181128js,Clinical data science in radiotherapy,8.167482,2018,2018-01-01,0
https://doi.org/10.3410/f.738650621.793578675,Faculty Opinions recommendation of Efficient rational modification of non-ribosomal peptides by adenylation domain substitution.,8.044756,2020,2020-09-23,0
https://doi.org/10.1609/aaai.v38i3.28064,LaViP: Language-Grounded Visual Prompting,8.014152,2024,2024-03-24,0
https://doi.org/10.22533/at.ed.5362206129,DOSIMETRIA TERMOLUMINESCENTE,8.012814,2022,2022-12-06,1
https://doi.org/10.11647/obp.0335.02,"2. Knowledge, Language and Reason",7.996756,2023,2023-11-17,0
https://doi.org/10.1515/9783111351490-013,„Creating God“,7.725281,2024,2024-01-05,0
https://doi.org/10.3389/fpubh.2023.1249277,Addressing unforeseen public health risks via the use of sustainable system and process management,7.4067597,2023,2023-11-10,0
https://doi.org/10.1109/tsmc.2023.3335634,"2023 Index IEEE Transactions on Systems, Man, and Cybernetics: Systems Vol. 53",7.1938815,2023,2023-11-22,0
https://doi.org/10.6035/14028.2017.513968,Biotea-Biolinks: A semantic infrastructure for exploring and analyzing scientific publications,7.1749983,2017,2017-06-23,0
https://doi.org/10.1002/aisy.202300644,Green AI‐Driven Concept for the Development of Cost‐Effective and Energy‐Efficient Deep Learning Method: Application in the Detection of <i>Eimeria</i> Parasites as a Case Study,6.7605953,2024,2024-06-12,0
https://doi.org/10.1101/2024.01.24.576988,"Rapid, automatic typing of Clostridioides difficile Ribotypes Using MALDI-TOF MS",6.646431,2024,2024-01-25,0
https://doi.org/10.1523/hon.011011,Larry W. Swanson,6.403549,2020,2020-01-01,0
https://doi.org/10.1155/2024/7967999,Preliminary Exploration of Potential Active Ingredients and Molecular Mechanisms of Yanggan Yishui Granules for Treating Hypertensive Nephropathy Using UPLC-Q-TOF/MS Coupled with Network Pharmacology and Molecular Docking Strategy,6.1749887,2024,2024-05-10,0
https://doi.org/10.4236/jqis.2019.91004,Tribonacci Quantum Cosmology: Optimal Non-Antipodal Spherical Codes &amp;amp; Graphs,6.033227,2019,2019-01-01,0
https://doi.org/10.4018/ijdwm.325059,Application of Improved Chameleon Swarm Algorithm and Improved Convolution Neural Network in Diagnosis of Skin Cancer,5.929843,2023,2023-06-21,0
https://doi.org/10.1609/aaai.v38i16.29798,BOK-VQA: Bilingual outside Knowledge-Based Visual Question Answering via Graph Representation Pretraining,5.5836277,2024,2024-03-24,0
https://doi.org/10.1101/2022.01.18.476858,Understanding the development of oral epithelial organs through single cell transcriptomic analysis,5.1474695,2022,2022-01-21,0
https://doi.org/10.1093/oxfordhb/9780190633899.013.37,Amphibious Entrepreneurs and the Origins of Invention,4.893469,2019,2019-08-12,0
https://doi.org/10.12688/openreseurope.17330.1,Person-centred data sharing: Empirical studies in private individuals’ attitudes,4.4439545,2024,2024-04-24,0
https://doi.org/10.1007/s12110-023-09459-x,From the Ground Up: A Multidisciplinary Approach to Past Fertility and Population Narratives,3.5438771,2023,2023-09-01,0
https://doi.org/10.1093/fmls/cqac026,"On Purpose: Interest, Disinterest and Literature We Can Live By",3.2528262,2022,2022-04-01,0
https://doi.org/10.1017/9781139028776.005,Territory,2.8005042,2018,2018-07-27,0
https://doi.org/10.31219/osf.io/x6h9b,Agent-based kinetics: A nonspatial stochastic method for simulating the dynamics of heterogeneous populations.,2.6654634,2019,2019-07-26,0
https://doi.org/10.1515/9783111085692,Bilder unter Verdacht,2.456376,2024,2024-01-12,0
https://doi.org/10.22533/at.ed.5362206121,COMPOSTOS COM CAPACIDADE ANTIOXIDANTE ENCONTRADOS EM PLANTAS MEDICINAIS E SEUS BENEFÍCIOS PARA SAÚDE: UMA REVISÃO,2.0336368,2022,2022-12-06,0
https://doi.org/10.22533/at.ed.53622061211,FERRAMENTAS DE DESENVOLVIMENTO E CRIAÇÃO DE ONTOLOGIAS,2.0336368,2022,2022-12-06,0
https://doi.org/10.22533/at.ed.5362206128,FALHAS NO COMPORTAMENTO DE SISTEMAS ROTATIVOS E POSSÍVEIS SOLUÇÕES,2.0336368,2022,2022-12-06,0
https://doi.org/10.22533/at.ed.536220612,Ciências exatas e da terra e engenharias: Conhecimento e informação,2.0336368,2022,2022-12-06,0
https://doi.org/10.22533/at.ed.5362206125,ANÁLISE TÉCNICO-ECONÔMICA DA EFICIÊNCIA ENERGÉTICA DE UM PRÉDIO PÚBLICO – UM ESTUDO DE CASO,2.0236511,2022,2022-12-06,0
https://doi.org/10.22533/at.ed.5362206122,DOENÇAS COM ETIOLOGIA FÚNGICA EM PLANTAS DA FAMÍLIA ORCHIDACEAE,2.0202026,2022,2022-12-06,0
https://doi.org/10.22533/at.ed.53622061210,CÓDIGO DE MONTE CARLO APLICADO A RADIOTERAPIA,2.0201492,2022,2022-12-06,0
https://doi.org/10.22533/at.ed.5362206124,"CADASTRO TERRITORIAL URBANO: ESTUDO COMPARATIVO ENTRE PROCEDIMENTOS E EXIGENCIAS DOS MUNICIPIOS QUE COMPÕE A MICORREGIÃO DE MARINGÁ, PR",2.0177858,2022,2022-12-06,0
https://doi.org/10.22533/at.ed.53622061212,PRODUÇÃO E CARACTERIZAÇÃO DE VITROCERÂMICAS OBTIDAS A PARTIR DE PÓ DE VIDRO RECICLADO DE PARA-BRISAS E ADIÇÃO DE Nb2O5,2.0177858,2022,2022-12-06,0
https://doi.org/10.22533/at.ed.5362206126,ANALYSIS OF PRECIPITATION IN BELÉM-PA CITY (PERIOD 1967-2016),2.0141373,2022,2022-12-06,0
https://doi.org/10.17760/d20405636,Cultural dexerity,1.5953021,2021,2021-01-01,0
